742.4584350585938,234.8664093017578,91.745361328125,80.86766052246094
775.7076416015625,823.7471923828125,64.1693115234375,68.5989990234375
1513.3519287109375,1272.2439880371094,93.265380859375,83.50836181640625
1571.852783203125,1081.8573303222656,74.517822265625,69.6119384765625
877.3186645507812,929.558349609375,66.4375,63.42462158203125
1039.8726806640625,1294.1320495605469,67.286865234375,69.961669921875
849.9027709960938,1063.667724609375,83.0230712890625,84.1673583984375
1035.7655029296875,1390.3188171386719,65.831787109375,84.1988525390625
1764.3529052734375,742.0721282958984,88.562744140625,75.25575256347656
819.3870239257812,966.67236328125,53.3133544921875,60.043212890625
792.8367919921875,1431.5872192382812,77.7996826171875,89.312255859375
363.3332214355469,302.89139556884766,70.94879150390625,79.53062438964844
761.2003784179688,1330.1414794921875,70.740966796875,86.20953369140625
832.382080078125,1199.4505004882812,66.74658203125,75.062255859375
810.3724975585938,1394.6889038085938,63.3277587890625,74.00299072265625
1257.239013671875,1218.1300964355469,52.346923828125,60.708251953125
1755.9857177734375,984.1944580078125,54.984375,53.01361083984375
943.7032470703125,1407.4844970703125,58.2120361328125,78.481201171875
1136.96923828125,1295.5634765625,64.0927734375,74.61492919921875
1679.5574951171875,1072.8221740722656,67.08447265625,84.760986328125
1981.76953125,735.1116943359375,54.0888671875,86.373046875
890.441650390625,204.54364013671875,68.469970703125,72.82159423828125
932.7025756835938,1438.6873168945312,68.517578125,80.851318359375
1765.7421875,1191.1547241210938,61.746337890625,59.50341796875
814.1256713867188,658.0835266113281,70.458251953125,54.612030029296875
810.4383544921875,40.47392463684082,75.3443603515625,57.73785209655762
1189.0126953125,1260.68408203125,47.299560546875,60.3486328125
